u,v,key,osmid,highway,maxspeed,oneway,ref,reversed,length,lanes,name,width,junction,access,service,bridge,geometry
10210154926,10210143580,0,1116324296,tertiary,30,False,C-245,False,89.35306234618079,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.014416 41.309433, 2.015049 41.3100808)"
10210154926,211317738,0,1116324296,tertiary,30,False,C-245,True,15.025937048089862,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.014416 41.309433, 2.0143063 41.3093259)"
10212134068,10212134071,0,164715303,tertiary,30,False,C-245,False,124.54233589325776,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0117318 41.3068066, 2.0126344 41.3076981)"
10212134068,1564374009,0,164715303,tertiary,30,False,C-245,True,16.759261343345475,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0117318 41.3068066, 2.0116104 41.3066866)"
10212134071,211310173,0,164715303,tertiary,30,False,C-245,False,9.761432374802348,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0126344 41.3076981, 2.0127051 41.307768)"
10212134071,10212134068,0,164715303,tertiary,30,False,C-245,True,124.54233589325776,4,Avinguda de la Generalitat,12,,,,,"LINESTRING (2.0126344 41.3076981, 2.0117318 41.3068066)"
10292121190,12372317283,0,20026878,tertiary,30,False,C-245,False,10.728244349431407,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0247654 41.3191533, 2.0248564 41.3192214)"
10292121190,10209849487,0,20026878,tertiary,30,False,C-245,True,18.496107705545715,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0247654 41.3191533, 2.0246085 41.3190359)"
10840344509,11382926114,0,1227497172,living_street,20,True,,False,8.17677637127172,,,,,no,,,"LINESTRING (2.0257291 41.3235355, 2.0256596 41.3234837)"
10840344511,2987193086,0,1298100506,tertiary,30,True,C-245,False,10.647240184668034,2,,,circular,,,,"LINESTRING (2.0289167 41.3227957, 2.0289095 41.3227001)"
10922264961,1130841542,0,97733818,residential,30,True,,False,8.38142210227781,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.0210437 41.3188419, 2.0209698 41.3187909)"
10982830804,4278331249,0,39522252,unclassified,30,False,,False,7.704675200462778,,Carretera de la Vidala,,,,,,"LINESTRING (2.0550403 41.2876436, 2.0551305 41.2876292)"
10982830804,473481295,0,39522252,unclassified,30,False,,True,16.493514439870953,,Carretera de la Vidala,,,,,,"LINESTRING (2.0550403 41.2876436, 2.0548472 41.2876744)"
11037629855,5772382665,0,739521138,secondary,30,False,,False,4.953291906106532,,Camí del Mar,,,,,,"LINESTRING (2.0395148 41.295524, 2.0394907 41.2955647)"
11037629855,2908872132,0,739521138,secondary,30,False,,True,4.868593039109049,,Camí del Mar,,,,,,"LINESTRING (2.0395148 41.295524, 2.0395385 41.295484)"
11073040757,1129273462,0,1192906928,tertiary,30,False,C-245,False,2.6181470443145898,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0237463 41.3183981, 2.0237684 41.3184148)"
11073040757,10209914031,0,1192906928,tertiary,30,False,C-245,True,42.866016953636425,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0237463 41.3183981, 2.0233843 41.3181248)"
11073040758,11073040759,0,20026878,tertiary,30,False,C-245,False,9.75134229363681,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0241129 41.3186838, 2.0241988 41.3187432)"
11073040758,8044470342,0,1192906928,tertiary,30,False,C-245,True,25.02544189828525,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0241129 41.3186838, 2.0239074 41.31852)"
11073040759,8044591414,0,20026878,tertiary,30,False,C-245,False,31.33954375425531,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0241988 41.3187432, 2.0244729 41.3189357)"
11073040759,11073040758,0,20026878,tertiary,30,False,C-245,True,9.75134229363681,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0241988 41.3187432, 2.0241129 41.3186838)"
11073040760,9380432552,0,224964015,tertiary,30,False,C-245,True,9.399873698856632,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.017099 41.3121294, 2.0170302 41.3120625)"
11073040760,10210093708,0,1192906930,tertiary,30,False,C-245,False,59.855806302981044,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.017099 41.3121294, 2.0175352 41.3125565)"
11073040761,9380432552,0,224964015,tertiary,30,False,C-245,False,9.671561228944325,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0169635 41.3119914, 2.0170302 41.3120625)"
11073040761,10210093703,0,224964015,tertiary,30,False,C-245,True,16.61928737737052,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0169635 41.3119914, 2.0168495 41.3118689)"
11073040762,8042346772,0,232120214,tertiary,30,False,C-245,False,14.040281999480754,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0161835 41.3112135, 2.0162895 41.3113115)"
11073040762,10210143587,0,1192906931,tertiary,30,False,C-245,True,34.73590250974618,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0161835 41.3112135, 2.015939 41.3109608)"
11073040766,10210093708,0,1192906930,tertiary,30,False,C-245,True,89.01961555218897,4,Avinguda de la Generalitat,12,,yes,,,"LINESTRING (2.0181848 41.3131912, 2.0175352 41.3125565)"
11073040766,10210093712,0,1192906934,tertiary,30,False,C-245,False,26.87282947726115,4,,12,,,,,"LINESTRING (2.0181848 41.3131912, 2.0183809 41.3133828)"
11275900885,10207412156,0,1216917020,residential,30,True,,False,33.44638138089499,,Carretera de Barcelona,,,,,,"LINESTRING (2.0279559 41.3217873, 2.0276702 41.3215765)"
11278316912,10185494301,0,1113303609,tertiary,30,True,C-245,False,5.344301724155305,2,Carretera de Barcelona,,,,,,"LINESTRING (2.0288511 41.3224305, 2.0288084 41.3223947)"
11278316914,10185494294,0,1113303609,tertiary,30,True,C-245,False,19.286729514707126,2,Carretera de Barcelona,,,,,,"LINESTRING (2.0282155 41.3219741, 2.0280476 41.321855)"
11278316916,11382809938,0,1216917020,residential,30,True,,False,41.382859979460065,,Carretera de Barcelona,,,,,,"LINESTRING (2.0273436 41.3213356, 2.0269999 41.3210675)"
11333547178,2187119246,0,454549842,residential,30,True,,False,4.350992687118158,,Carrer Josep de Vicenç Foix,,,,,,"LINESTRING (2.0256997 41.3201167, 2.0256594 41.3201415)"
11333547180,10209849493,0,20026984,tertiary,30,True,C-245,False,4.651690757736908,,Carretera de Barcelona,,,,,,"LINESTRING (2.0255921 41.3198166, 2.02557 41.3197782)"
11333547181,211322510,0,20026958,tertiary,30,True,C-245,False,1.7230552031194097,,Carretera de Barcelona,,,,,,"LINESTRING (2.0256367 41.3197839, 2.0256534 41.319793)"
11333547182,211321896,0,20027007,tertiary,30,False,C-245,False,11.098686104129644,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0260528 41.3201285, 2.0259714 41.3200496)"
11333547182,9490925655,0,20027007,tertiary,30,False,C-245,True,3.7601037396164645,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0260528 41.3201285, 2.0260806 41.3201551)"
11382809937,11423339057,0,1227497169,living_street,20,True,,False,77.03129909776996,,,,,,,,"LINESTRING (2.026132 41.3227533, 2.0267862 41.3232417)"
11382809938,10207412155,0,1227497170,living_street,20,True,,False,5.520939280262006,1,,,,,,,"LINESTRING (2.0269999 41.3210675, 2.0269521 41.3211018)"
11382809939,11382809942,0,1227497171,living_street,20,True,,False,60.70957525531396,,,,,no,,,"LINESTRING (2.0267194 41.3212759, 2.026205 41.3216617)"
11382809940,11382809939,0,1227497170,living_street,20,True,,False,20.63985222427668,1,,,,,,,"LINESTRING (2.0268945 41.3211449, 2.0267194 41.3212759)"
11382809941,11382809937,0,1116009383,living_street,20,True,,False,81.66349288595141,1,,,,,,,"LINESTRING (2.0254326 41.32224, 2.026132 41.3227533)"
11382809941,10207412158,0,1116009385,living_street,20,True,,False,44.46240067815722,,,,,,,,"LINESTRING (2.0254326 41.32224, 2.0250638 41.3225284)"
11382809942,12346156730,0,1116009373,living_street,20,True,,False,80.82137039971752,1,,,,,,,"LINESTRING (2.026205 41.3216617, 2.0268981 41.322169)"
11382809942,11382809941,0,1116009385,living_street,20,True,,False,91.07990158893875,,,,,,,,"LINESTRING (2.026205 41.3216617, 2.0254326 41.32224)"
11382809943,12346156720,0,1334525275,residential,30,False,,False,98.12117709723906,2,,,,,,,"LINESTRING (2.025381 41.3236922, 2.024206 41.3236882)"
11382809945,11278316914,0,1113303609,tertiary,30,True,C-245,False,10.1144731281561,2,Carretera de Barcelona,,,,,,"LINESTRING (2.0283035 41.3220366, 2.0282155 41.3219741)"
11382810672,11382810673,0,154766484,residential,30,False,B-204,False,11.164200144594554,,Carretera de la Vila,,,,,,"LINESTRING (2.0211578 41.3144968, 2.0212085 41.3144039)"
11382810672,11382810675,0,154766484,residential,30,False,B-204,True,14.009442954919935,,Carretera de la Vila,,,,,,"LINESTRING (2.0211578 41.3144968, 2.0210861 41.3146107)"
11382810673,11382810674,0,154766484,residential,30,False,B-204,False,0.2414682873510024,,Carretera de la Vila,,,,,,"LINESTRING (2.0212085 41.3144039, 2.0212099 41.314402)"
11382810673,11382810672,0,154766484,residential,30,False,B-204,True,11.164200144594554,,Carretera de la Vila,,,,,,"LINESTRING (2.0212085 41.3144039, 2.0211578 41.3144968)"
11382810674,1672512245,0,154766484,residential,30,False,B-204,False,200.39647715623877,,Carretera de la Vila,,,,,,"LINESTRING (2.0212099 41.314402, 2.0224141 41.3128432)"
11382810674,11382810673,0,154766484,residential,30,False,B-204,True,0.2414682873510024,,Carretera de la Vila,,,,,,"LINESTRING (2.0212099 41.314402, 2.0212085 41.3144039)"
11382810675,11382810672,0,154766484,residential,30,False,B-204,False,14.009442954919935,,Carretera de la Vila,,,,,,"LINESTRING (2.0210861 41.3146107, 2.0211578 41.3144968)"
11382810675,11382810676,0,1227486573,residential,30,True,B-204,False,8.297527305000326,,Carretera de la Vila,,,,,,"LINESTRING (2.0210861 41.3146107, 2.0211008 41.3146845)"
11382810676,11382810677,0,1227486573,residential,30,True,B-204,False,64.86704053181502,,Carretera de la Vila,,,,,,"LINESTRING (2.0211008 41.3146845, 2.0207018 41.315185)"
11382810677,11382810678,0,422633438,residential,30,False,,False,3.42070755166766,,Carrer Migdia,,,,,,"LINESTRING (2.0207018 41.315185, 2.020729 41.315208)"
11382810677,4223738578,0,422633438,residential,30,False,,True,11.961418462294711,,Carrer Migdia,,,,,,"LINESTRING (2.0207018 41.315185, 2.0206065 41.3151047)"
11382810678,4223738581,0,422633438,residential,30,False,,False,12.895582514335194,,Carrer Migdia,,,,,,"LINESTRING (2.020729 41.315208, 2.0208317 41.3152946)"
11382810678,11382810677,0,422633438,residential,30,False,,True,3.42070755166766,,Carrer Migdia,,,,,,"LINESTRING (2.020729 41.315208, 2.0207018 41.315185)"
11382854305,211317742,0,1116322034,tertiary,30,False,C-245,False,6.943489837437052,3,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0185789 41.3135906, 2.0186278 41.3136411)"
11382854305,1187334109,0,1116322034,tertiary,30,False,C-245,True,11.34809670181964,3,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0185789 41.3135906, 2.0184991 41.313508)"
11382926114,10207412152,0,1227497172,living_street,20,True,,False,3.0135810952122246,,,,,no,,,"LINESTRING (2.0256596 41.3234837, 2.0256389 41.3234615)"
11382926120,10207412151,0,1227497169,living_street,20,True,,False,9.992035140301276,,,,,,,,"LINESTRING (2.0268351 41.3233707, 2.026864 41.3234579)"
11382926122,10207374170,0,1227497174,living_street,20,True,,False,11.133690295323959,,,,,no,,,"LINESTRING (2.02796 41.3230432, 2.0280033 41.3231379)"
11383885239,8346947734,0,34898121,residential,30,True,,False,3.427630471744204,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.025305 41.3129348, 2.025337 41.3129541)"
11383885243,8346945905,0,103967429,residential,30,True,,False,2.9888411453951167,,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0252578 41.3131046, 2.0252303 41.3130874)"
11394244984,2187129516,0,97106119,residential,30,True,,False,33.40065790045341,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0139387 41.3255997, 2.0135964 41.3254443)"
11394244985,6640642475,0,97106116,residential,30,True,,False,3.1631853529661447,,Avinguda de la Fraternitat,,,,,,"LINESTRING (2.0139949 41.325527, 2.0140278 41.3255411)"
11394245015,8346947728,0,102841119,tertiary,30,False,,False,13.151293991840332,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.016439 41.3227065, 2.0163058 41.3226434)"
11394245015,5971979996,0,102841119,tertiary,30,False,,True,3.496953754128025,,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.016439 41.3227065, 2.0164744 41.3227233)"
11394245020,8346947719,0,97675296,residential,30,True,,False,7.5050434058487765,,Carrer d'Eslida,,,,,,"LINESTRING (2.017695 41.3214709, 2.0176305 41.3214239)"
11394348070,10207412145,0,1228665846,residential,30,False,,False,58.8575767017562,2,,,,,,,"LINESTRING (2.0216054 41.325415, 2.0217222 41.324893)"
11394348070,10207374193,0,1228665846,residential,30,False,,True,19.430841525455968,2,,,,,,,"LINESTRING (2.0216054 41.325415, 2.0215788 41.3255886)"
11394348076,10207412146,0,1228665846,residential,30,False,,True,65.33069374858938,2,,,,,,,"LINESTRING (2.022153 41.3237036, 2.021918 41.324264)"
11394348076,10207412147,0,1334525283,residential,30,False,,False,26.138470358848814,2,,,,,,,"LINESTRING (2.022153 41.3237036, 2.0222458 41.3234791)"
11397154243,8346947723,0,1115991586,tertiary,30,False,C-245,False,5.41382708366789,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0206685 41.315606, 2.0207117 41.3156423)"
11397154243,243494580,0,1115991586,tertiary,30,False,C-245,True,6.116192214094662,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0206685 41.315606, 2.0206153 41.3155682)"
11397154248,10210008628,0,1228972039,tertiary,30,False,C-245,True,8.776175961875534,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0205711 41.3155288, 2.0205033 41.3154685)"
11397154248,243494580,0,1228972046,tertiary,30,False,C-245,False,5.728936842721388,2,Avinguda de la Generalitat,,,,,,"LINESTRING (2.0205711 41.3155288, 2.0206153 41.3155682)"
11423339057,11382926120,0,1227497169,living_street,20,True,,False,14.914087616265645,,,,,,,,"LINESTRING (2.0267862 41.3232417, 2.0268351 41.3233707)"
11423339058,1131425385,0,426722918,living_street,20,True,,False,16.277841585912213,1,Carrer del Pintor Fortuny,,,,,,"LINESTRING (2.0256854 41.3212696, 2.0258302 41.3213676)"
11423339058,11423339059,0,1231742958,living_street,20,True,,False,89.773655244756,1,,,,,,,"LINESTRING (2.0256854 41.3212696, 2.0249391 41.3218507)"
11423339059,11382809941,0,1116009383,living_street,20,True,,False,59.76839385633895,1,,,,,,,"LINESTRING (2.0249391 41.3218507, 2.0254326 41.32224)"
11564314179,1763262440,0,164715306,tertiary,30,True,C-245,False,4.8244311822147345,,,,roundabout,,,,"LINESTRING (2.0258466 41.3198096, 2.0259035 41.3198171)"
11909547264,1128828482,0,1195588783,tertiary,30,True,C-245,False,40.20534254565858,,Carretera de Barcelona,,,,,,"LINESTRING (2.0286284 41.3218757, 2.0289688 41.3221314)"
11909589172,11909547264,0,1195588783,tertiary,30,True,C-245,False,8.121723994709294,,Carretera de Barcelona,,,,,,"LINESTRING (2.0285597 41.321824, 2.0286284 41.3218757)"
12181488524,8711080832,0,102848199,residential,30,False,,False,51.082492011866954,,Avinguda del Molí,,,,,,"LINESTRING (2.0141788 41.3218524, 2.013571 41.3218006)"
12181488524,1105149764,0,102848199,residential,30,False,,True,48.05911429178576,,Avinguda del Molí,,,,,,"LINESTRING (2.0141788 41.3218524, 2.0147398 41.3219488)"
12346112876,11382926122,0,1227497174,living_street,20,True,,False,12.79720132567859,,,,,no,,,"LINESTRING (2.0279 41.3229373, 2.02796 41.3230432)"
12346156720,11382809943,0,1334525275,residential,30,False,,True,98.12117709723906,2,,,,,,,"LINESTRING (2.024206 41.3236882, 2.025381 41.3236922)"
12346156720,10207412153,0,1334525276,living_street,20,False,,True,90.76765763584656,,,,,,,,"LINESTRING (2.024206 41.3236882, 2.0240836 41.3244993)"
12346156720,10207374175,0,1334525284,residential,30,False,,False,7.265374355984185,2,,,,,,,"LINESTRING (2.024206 41.3236882, 2.024119 41.3236888)"
12346156729,9959411370,0,58801801,residential,30,True,,False,6.900915598092653,2,Carretera de Santa Creu de Calafell,,,,,,"LINESTRING (2.030099 41.3229701, 2.0301552 41.3230156)"
12346156730,10207412156,0,1334525281,living_street,20,True,,False,92.18399471996365,,,,,,,,"LINESTRING (2.0268981 41.322169, 2.0276702 41.3215765)"
12346156730,10207412160,0,1334525282,living_street,20,True,,False,73.5210725143151,,,,,,,,"LINESTRING (2.0268981 41.322169, 2.0275287 41.3226304)"
12346156731,9490925642,0,97733818,residential,30,True,,False,43.306423512307674,1,Carrer de Pompeu Fabra,,,,,,"LINESTRING (2.024005 41.3210822, 2.0236332 41.3208107)"
12372317283,10209849495,0,20026878,tertiary,30,False,C-245,False,78.89791253436508,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0248564 41.3192214, 2.0255258 41.3197221)"
12372317283,10292121190,0,20026878,tertiary,30,False,C-245,True,10.728244349431407,4,Carretera de Barcelona,12,,,,,"LINESTRING (2.0248564 41.3192214, 2.0247654 41.3191533)"
